,Unnamed: 0.1,Unnamed: 0,loan_id,user_id,loan_amount,loan_initiated_date,due_date,phone_number,is_default
11363,11363,11363,352890,187802,109966.6,01/10/22 15:05,31/10/22 15:05,7330101154,0
11364,11364,11364,352947,189111,49966.6,01/10/22 15:19,31/10/22 15:19,8878532669,0
11365,11365,11365,352960,189119,43300.0,01/10/22 15:26,31/10/22 15:26,2653843292,0
11366,11366,11366,353065,189175,56633.2,01/10/22 15:30,31/10/22 15:30,8701255446,0
11367,11367,11367,353137,41062,43300.0,01/10/22 15:45,31/10/22 15:45,9449677895,0
11368,11368,11368,353157,189211,500000.0,01/10/22 16:00,31/10/22 16:00,6727182365,1
11369,11369,11369,353214,188927,33300.0,01/10/22 15:59,31/10/22 15:59,3475061523,1
11370,11370,11370,353232,58339,43300.0,01/10/22 16:03,31/10/22 16:03,1512393557,0
11371,11371,11371,353253,189232,49966.6,01/10/22 16:02,31/10/22 16:02,2877854445,0
11372,11372,11372,353309,189309,66633.2,01/10/22 16:15,31/10/22 16:15,8361981889,0
11373,11373,11373,353326,189317,49966.75,01/10/22 16:18,31/10/22 16:18,2244130095,1
11374,11374,11374,353329,189318,34966.6,01/10/22 16:21,31/10/22 16:21,3727356438,0
11375,11375,11375,353381,189342,9966.6,01/10/22 16:27,31/10/22 16:27,1567401959,0
11376,11376,11376,353384,189249,43300.0,01/10/22 16:29,31/10/22 16:29,2397205918,0
11377,11377,11377,353403,189366,49966.75,01/10/22 16:31,31/10/22 16:31,7289230471,1
11378,11378,11378,353438,189279,33300.0,01/10/22 16:40,31/10/22 16:40,8632620566,0
11379,11379,11379,353448,189384,339833.3333,01/10/22 16:47,31/10/22 16:47,7990052642,1
11380,11380,11380,353498,189417,43300.0,01/10/22 16:50,31/10/22 16:50,4368996063,1
11381,11381,11381,353508,187846,36633.25,01/10/22 16:51,31/10/22 16:51,5024891806,1
11382,11382,11382,353538,23621,64410.0,01/10/22 16:56,31/10/22 16:56,7237980241,0
11383,11383,11383,353565,181090,13300.0,01/10/22 17:08,31/10/22 17:08,9039028909,1
11384,11384,11384,353695,189523,56633.2,01/10/22 17:42,31/10/22 17:42,3909869539,0
11385,11385,11385,353742,189037,29966.6,01/10/22 17:32,31/10/22 17:32,2454595546,0
11386,11386,11386,353749,189528,33300.0,01/10/22 17:32,31/10/22 17:32,5656666723,1
11387,11387,11387,353784,189563,59966.6,01/10/22 17:42,31/10/22 17:42,6484302156,0
11388,11388,11388,353816,189581,59966.6,01/10/22 17:49,31/10/22 17:49,5952712098,0
11389,11389,11389,353837,189592,13300.0,01/10/22 17:55,31/10/22 17:55,8250236635,0
11390,11390,11390,353855,117751,34966.6,01/10/22 17:56,31/10/22 17:56,5805800433,0
11391,11391,11391,353894,187092,33300.0,01/10/22 18:05,31/10/22 18:05,9114037250,0
11392,11392,11392,353941,189643,29966.6,01/10/22 18:14,31/10/22 18:14,7617485649,0
11393,11393,11393,353945,189630,36633.2,01/10/22 18:14,31/10/22 18:14,4263084293,0
11394,11394,11394,353957,189653,43300.0,01/10/22 18:19,31/10/22 18:19,1055501321,1
11395,11395,11395,353999,189665,19633.25,01/10/22 18:30,31/10/22 18:30,2052121019,1
11396,11396,11396,354005,189675,44966.6,01/10/22 18:33,31/10/22 18:33,7360633847,0
11397,11397,11397,354036,143294,89966.6,01/10/22 18:42,31/10/22 18:42,1130459405,0
11398,11398,11398,354055,188592,43300.0,01/10/22 18:46,31/10/22 18:46,4959867719,1
11399,11399,11399,354117,189664,29966.6,01/10/22 19:07,31/10/22 19:07,5254366888,0
11400,11400,11400,354175,189765,43300.0,01/10/22 19:18,31/10/22 19:18,3300184381,0
11401,11401,11401,354186,189773,39966.6,01/10/22 19:23,31/10/22 19:23,2108161190,0
11402,11402,11402,354246,189137,9966.6,01/10/22 19:43,31/10/22 19:43,4614165523,0
11403,11403,11403,354267,189798,89966.6,01/10/22 19:56,31/10/22 19:56,5854937600,0
11404,11404,11404,354338,189854,133300.0,01/10/22 20:28,31/10/22 20:28,6368796319,0
11405,11405,11405,354343,189845,43300.0,01/10/22 20:29,31/10/22 20:29,9380752618,0
11406,11406,11406,354352,189867,499500.0,01/10/22 20:36,31/10/22 20:36,5499952585,1
11407,11407,11407,354363,189850,13300.0,01/10/22 20:42,31/10/22 20:42,3859719471,0
11408,11408,11408,354369,189877,109966.6,01/10/22 20:48,31/10/22 20:48,2092515140,0
11409,11409,11409,354409,189900,29966.6,01/10/22 21:21,31/10/22 21:21,7880126155,0
11410,11410,11410,354423,189907,59966.6,01/10/22 21:40,31/10/22 21:40,3903494910,0
11411,11411,11411,354442,189918,116633.2,01/10/22 22:08,31/10/22 22:08,9664826677,0
11412,11412,11412,354522,189330,34966.6,01/10/22 23:49,31/10/22 23:49,1344751450,0
11413,11413,11413,354565,189376,56633.2,02/10/22 0:24,01/11/22 0:24,8077350945,0
11414,11414,11414,354579,189280,33300.0,02/10/22 0:34,01/11/22 0:34,1122717620,0
11415,11415,11415,354590,189974,36633.2,02/10/22 0:39,01/11/22 0:39,6016114108,0
11416,11416,11416,354615,190009,33300.0,02/10/22 0:52,01/11/22 0:52,6383010727,0
11417,11417,11417,354700,190022,33300.0,02/10/22 1:24,01/11/22 1:24,1303613416,1
11418,11418,11418,354741,189728,33300.0,02/10/22 1:43,01/11/22 1:43,7714060822,0
11419,11419,11419,354855,190127,59966.6,02/10/22 2:11,01/11/22 2:11,6319515856,0
11420,11420,11420,354909,190156,13300.0,02/10/22 2:25,01/11/22 2:25,8840155760,0
11421,11421,11421,354964,190183,33300.0,02/10/22 2:50,01/11/22 2:50,5903142072,1
11422,11422,11422,355006,190202,43300.0,02/10/22 2:49,01/11/22 2:49,5972999714,0
11423,11423,11423,355027,188852,99966.6,02/10/22 2:50,01/11/22 2:50,9662227753,0
11424,11424,11424,355075,119555,89966.75,02/10/22 3:06,01/11/22 3:06,5112493968,1
11425,11425,11425,355111,186677,109966.6,02/10/22 3:06,01/11/22 3:06,8924321278,0
11426,11426,11426,355150,190278,39966.75,02/10/22 3:48,01/11/22 3:48,8690613817,1
11427,11427,11427,355190,188046,26633.2,02/10/22 3:28,01/11/22 3:28,4511193780,0
11428,11428,11428,355223,190309,26633.2,02/10/22 3:37,01/11/22 3:37,1763740030,0
11429,11429,11429,355252,188337,43300.0,02/10/22 3:42,01/11/22 3:42,3114773007,1
11430,11430,11430,355319,190190,33300.0,02/10/22 4:02,01/11/22 4:02,5983482534,0
11431,11431,11431,355325,189719,49966.6,02/10/22 4:03,01/11/22 4:03,1818053166,0
11432,11432,11432,355346,189848,49966.66667,02/10/22 4:00,01/11/22 4:00,8146907408,1
11433,11433,11433,355393,190402,33300.0,02/10/22 4:15,01/11/22 4:15,6702003920,0
11434,11434,11434,355401,190409,59966.6,02/10/22 4:15,01/11/22 4:15,7655306167,0
11435,11435,11435,355462,175632,49966.6,02/10/22 4:26,01/11/22 4:26,5178650380,0
11436,11436,11436,355482,190431,29966.6,02/10/22 4:29,01/11/22 4:29,3435446352,0
11437,11437,11437,355491,190453,36633.2,02/10/22 4:52,01/11/22 4:52,4813285118,0
11438,11438,11438,355499,116516,34966.6,02/10/22 4:31,01/11/22 4:31,9116042635,0
11439,11439,11439,355500,190457,29966.6,02/10/22 4:35,01/11/22 4:35,3770404594,0
11440,11440,11440,355507,190460,29966.75,02/10/22 4:34,01/11/22 4:34,9650449953,1
11441,11441,11441,355508,190088,33300.0,02/10/22 5:20,01/11/22 5:20,4416756102,0
11442,11442,11442,355562,190491,4300.0,02/10/22 4:43,01/11/22 4:43,1357980261,0
11443,11443,11443,355564,190492,56633.2,02/10/22 4:45,01/11/22 4:45,8022280933,0
11444,11444,11444,355570,190481,33300.0,02/10/22 4:47,01/11/22 4:47,8072507646,0
11445,11445,11445,355586,189706,33300.0,02/10/22 7:06,01/11/22 7:06,3350307477,0
11446,11446,11446,355680,190462,59966.6,02/10/22 5:06,01/11/22 5:06,2868047924,0
11447,11447,11447,355718,190579,33300.0,02/10/22 5:13,01/11/22 5:13,9359802956,0
11448,11448,11448,355724,190427,59966.75,02/10/22 5:10,01/11/22 5:10,6634797331,1
11449,11449,11449,355736,189522,31633.2,02/10/22 5:11,01/11/22 5:11,6345624380,0
11450,11450,11450,355752,190599,66633.2,02/10/22 5:16,01/11/22 5:16,8641799498,0
11451,11451,11451,355763,139535,33300.0,02/10/22 5:21,01/11/22 5:21,1911485460,1
11452,11452,11452,355796,190173,59966.6,02/10/22 5:24,01/11/22 5:24,3508256825,0
11453,11453,11453,355848,171866,39966.66667,02/10/22 5:30,01/11/22 5:30,7951840914,1
11454,11454,11454,355913,190558,59966.6,02/10/22 5:38,01/11/22 5:38,7656891783,0
11455,11455,11455,355985,190715,26633.2,02/10/22 6:09,01/11/22 6:09,9763272212,0
11456,11456,11456,355995,187542,49966.6,02/10/22 5:53,01/11/22 5:53,3110193949,0
11457,11457,11457,356088,190493,29966.6,02/10/22 6:09,01/11/22 6:09,3916571639,0
11458,11458,11458,356089,190770,33300.0,02/10/22 6:10,01/11/22 6:10,5262504862,0
11459,11459,11459,356112,190777,33633.25,02/10/22 6:14,01/11/22 6:14,3203994225,1
11460,11460,11460,356126,190685,99966.6,02/10/22 6:15,01/11/22 6:15,5194442771,0
11461,11461,11461,356145,190801,43300.0,02/10/22 6:17,01/11/22 6:17,3891664416,0
11462,11462,11462,356153,190804,33300.0,02/10/22 6:23,01/11/22 6:23,2946042829,0
11463,11463,11463,356182,190822,33300.0,02/10/22 7:09,01/11/22 7:09,3417576757,0
11464,11464,11464,356226,77616,31633.33333,02/10/22 6:31,01/11/22 6:31,4514189061,1
11465,11465,11465,356236,64723,59966.6,02/10/22 6:30,01/11/22 6:30,5296831412,0
11466,11466,11466,356382,188395,36633.25,02/10/22 6:54,01/11/22 6:54,8849578380,1
11467,11467,11467,356383,190863,58300.0,02/10/22 6:55,01/11/22 6:55,1246650262,0
11468,11468,11468,356512,190964,56633.25,02/10/22 7:15,01/11/22 7:15,3787836749,1
11469,11469,11469,356534,189127,49966.75,02/10/22 7:15,01/11/22 7:15,4796392476,1
11470,11470,11470,356539,190997,49966.6,02/10/22 7:15,01/11/22 7:15,9225892884,0
11471,11471,11471,356546,188538,59966.6,02/10/22 7:18,01/11/22 7:18,8977432387,0
11472,11472,11472,356604,159704,89933.25,02/10/22 7:36,01/11/22 7:36,9343807434,1
11473,11473,11473,356614,191041,116633.2,02/10/22 7:42,01/11/22 7:42,1122678857,0
11474,11474,11474,356649,121650,43300.0,02/10/22 7:35,01/11/22 7:35,8747594974,0
11475,11475,11475,356691,191077,109966.75,02/10/22 7:48,01/11/22 7:48,5577181362,1
11476,11476,11476,356708,190238,36633.2,02/10/22 7:43,01/11/22 7:43,9871908763,0
11477,11477,11477,356725,191012,29966.6,02/10/22 7:48,01/11/22 7:48,3914218974,0
11478,11478,11478,356741,191101,13300.0,02/10/22 7:53,01/11/22 7:53,8212681861,0
11479,11479,11479,356761,185659,33300.0,02/10/22 7:51,01/11/22 7:51,2453221965,0
11480,11480,11480,356836,191160,83300.0,02/10/22 8:04,01/11/22 8:04,7166928431,0
11481,11481,11481,356883,189434,33300.0,02/10/22 8:12,01/11/22 8:12,1827651855,0
11482,11482,11482,356898,168078,26633.2,02/10/22 8:11,01/11/22 8:11,4726043054,0
11483,11483,11483,356910,190484,9966.6,02/10/22 8:15,01/11/22 8:15,4596492125,0
11484,11484,11484,356968,191147,49966.66667,02/10/22 8:23,01/11/22 8:23,3614356899,1
11485,11485,11485,356978,191242,59966.6,02/10/22 8:55,01/11/22 8:55,1429373432,0
11486,11486,11486,357102,191305,83300.0,02/10/22 8:44,01/11/22 8:44,6878785156,0
11487,11487,11487,357113,145345,133300.0,02/10/22 8:43,01/11/22 8:43,7922745969,1
11488,11488,11488,357126,191320,119933.2,02/10/22 8:45,01/11/22 8:45,3438659490,0
11489,11489,11489,357127,191284,49966.75,02/10/22 8:45,01/11/22 8:45,5276254266,1
11490,11490,11490,357150,191334,33300.0,02/10/22 8:53,01/11/22 8:53,6795895685,0
11491,11491,11491,357184,191238,43300.0,02/10/22 8:57,01/11/22 8:57,7731006418,0
11492,11492,11492,357212,191344,89966.66667,02/10/22 9:04,01/11/22 9:04,4411269200,1
11493,11493,11493,357221,191375,133300.0,02/10/22 9:04,01/11/22 9:04,8154327063,1
11494,11494,11494,357296,110418,26633.2,02/10/22 9:16,01/11/22 9:16,4177638691,0
11495,11495,11495,357350,191437,34966.75,02/10/22 9:26,01/11/22 9:26,6461540603,1
11496,11496,11496,357367,191447,28300.0,02/10/22 9:29,01/11/22 9:29,3798482519,0
11497,11497,11497,357390,191338,49966.6,02/10/22 9:42,01/11/22 9:42,7660169491,0
11498,11498,11498,357396,191421,36633.2,02/10/22 9:31,01/11/22 9:31,3621213810,0
11499,11499,11499,357425,191477,33300.0,02/10/22 9:36,01/11/22 9:36,3354593460,0
11500,11500,11500,357439,191486,59966.6,02/10/22 9:38,01/11/22 9:38,9818700262,0
11501,11501,11501,357446,191491,43300.0,02/10/22 9:42,01/11/22 9:42,9181774098,0
11502,11502,11502,357508,175196,71633.33333,02/10/22 9:46,01/11/22 9:46,8576590093,1
11503,11503,11503,357525,189358,43300.0,02/10/22 9:48,01/11/22 9:48,5186293861,0
11504,11504,11504,357540,191533,13300.0,02/10/22 9:53,01/11/22 9:53,9773956322,0
11505,11505,11505,357577,191549,29966.6,02/10/22 10:05,01/11/22 10:05,1864018875,0
11506,11506,11506,357668,191076,43300.0,02/10/22 10:13,01/11/22 10:13,8264061701,0
11507,11507,11507,357681,191592,43300.0,02/10/22 10:18,01/11/22 10:18,8989606884,0
11508,11508,11508,357752,59640,66633.33333,02/10/22 10:29,01/11/22 10:29,5322444707,1
11509,11509,11509,357814,191660,26633.2,02/10/22 10:41,01/11/22 10:41,8328423470,0
11510,11510,11510,357846,191675,25470.0,02/10/22 10:44,01/11/22 10:44,4760950278,1
11511,11511,11511,357852,191682,59966.66667,02/10/22 10:45,01/11/22 10:45,7555890796,1
11512,11512,11512,357901,191707,8600.0,02/10/22 11:00,01/11/22 11:00,8066754313,0
11513,11513,11513,357920,163006,31633.25,02/10/22 10:56,01/11/22 10:56,8757694100,1
11514,11514,11514,357946,191716,33300.0,02/10/22 11:01,01/11/22 11:01,4251017652,0
11515,11515,11515,358061,191777,21633.2,02/10/22 11:20,01/11/22 11:20,5556568968,0
11516,11516,11516,358096,191796,133300.0,02/10/22 11:30,01/11/22 11:30,5746785094,0
11517,11517,11517,358157,191088,89966.75,02/10/22 11:41,01/11/22 11:41,6452630838,1
11518,11518,11518,358164,191833,56633.33333,02/10/22 11:53,01/11/22 11:53,4122531704,1
11519,11519,11519,358198,190549,33300.0,02/10/22 11:50,01/11/22 11:50,6324619412,0
11520,11520,11520,358261,191882,34966.6,02/10/22 12:03,01/11/22 12:03,9846821360,0
11521,11521,11521,358266,191886,29966.66667,02/10/22 12:02,01/11/22 12:02,9122295882,1
11522,11522,11522,358270,191889,33300.0,02/10/22 12:06,01/11/22 12:06,4199559751,1
11523,11523,11523,358328,182951,59966.6,02/10/22 12:10,01/11/22 12:10,8692031213,0
11524,11524,11524,358356,191936,39966.6,02/10/22 12:16,01/11/22 12:16,1353001727,0
11525,11525,11525,358535,192026,29966.6,02/10/22 12:47,01/11/22 12:47,2977901399,0
11526,11526,11526,358565,192044,43300.0,02/10/22 12:52,01/11/22 12:52,9895952468,0
11527,11527,11527,358575,191069,53300.0,02/10/22 12:52,01/11/22 12:52,5792069561,1
11528,11528,11528,358651,192084,49966.6,02/10/22 13:06,01/11/22 13:06,9730428280,0
11529,11529,11529,358710,192128,33300.0,02/10/22 13:24,01/11/22 13:24,6166709948,0
11530,11530,11530,358723,191384,59966.6,02/10/22 13:18,01/11/22 13:18,3492607542,0
11531,11531,11531,358724,92968,43300.0,02/10/22 13:19,01/11/22 13:19,1404142984,1
11532,11532,11532,358763,192113,33300.0,02/10/22 13:25,01/11/22 13:25,7928418219,0
11533,11533,11533,358784,192166,39966.6,02/10/22 13:34,01/11/22 13:34,4204296083,0
11534,11534,11534,358808,192172,53300.0,02/10/22 13:30,01/11/22 13:30,9055987474,1
11535,11535,11535,358837,192194,28300.0,02/10/22 13:38,01/11/22 13:38,1244252697,1
11536,11536,11536,358890,192222,33300.0,02/10/22 13:49,01/11/22 13:49,6367906971,0
11537,11537,11537,358898,192228,34966.6,02/10/22 13:50,01/11/22 13:50,9841851051,0
11538,11538,11538,358920,192235,499500.0,02/10/22 13:52,01/11/22 13:52,9739503213,1
11539,11539,11539,358954,192249,83300.0,02/10/22 14:02,01/11/22 14:02,3585457715,0
11540,11540,11540,358971,192258,43300.0,02/10/22 14:02,01/11/22 14:02,8416771300,0
11541,11541,11541,358973,133033,9966.6,02/10/22 14:04,01/11/22 14:04,6239772049,0
11542,11542,11542,359047,192302,33300.0,02/10/22 14:12,01/11/22 14:12,6339248073,1
11543,11543,11543,359141,192350,89966.6,02/10/22 14:29,01/11/22 14:29,7730478316,0
11544,11544,11544,359186,105373,106600.0,02/10/22 14:37,01/11/22 14:37,3816847696,0
11545,11545,11545,359215,192184,28300.0,02/10/22 14:48,01/11/22 14:48,6409607005,0
11546,11546,11546,359230,190747,59966.6,02/10/22 14:44,01/11/22 14:44,7011711209,0
11547,11547,11547,359249,191550,33300.0,02/10/22 14:47,01/11/22 14:47,7152510214,0
11548,11548,11548,359269,192415,33300.0,02/10/22 14:51,01/11/22 14:51,7890679974,1
11549,11549,11549,359279,191967,43300.0,02/10/22 14:56,01/11/22 14:56,3633488278,0
11550,11550,11550,359323,190602,11633.2,02/10/22 15:02,01/11/22 15:02,1003471985,0
11551,11551,11551,359327,192440,43300.0,02/10/22 15:01,01/11/22 15:01,7570514715,0
11552,11552,11552,359406,192486,53300.0,02/10/22 15:16,01/11/22 15:16,5126537161,0
11553,11553,11553,359518,192158,83300.0,02/10/22 15:31,01/11/22 15:31,5973514113,0
11554,11554,11554,359559,191834,499833.3333,02/10/22 16:10,01/11/22 16:10,4091517667,1
11555,11555,11555,359577,192303,249966.75,02/10/22 15:49,01/11/22 15:49,2831695017,1
11556,11556,11556,359588,189177,19633.2,02/10/22 15:41,01/11/22 15:41,2916999791,0
11557,11557,11557,359592,192578,33300.0,02/10/22 15:43,01/11/22 15:43,5043107095,1
11558,11558,11558,359618,192595,49966.6,02/10/22 15:48,01/11/22 15:48,7187704041,0
11559,11559,11559,359647,128121,39966.6,02/10/22 15:54,01/11/22 15:54,3236567011,0
11560,11560,11560,359664,192626,26633.2,02/10/22 15:58,01/11/22 15:58,2809423133,0
11561,11561,11561,359665,192627,28300.0,02/10/22 15:56,01/11/22 15:56,1928193345,0
11562,11562,11562,359689,192639,187340.0,02/10/22 16:06,01/11/22 16:06,3222013338,0
11563,11563,11563,359708,191343,43300.0,02/10/22 16:09,01/11/22 16:09,2860976066,0
11564,11564,11564,359754,91954,29966.6,02/10/22 16:11,01/11/22 16:11,1615840738,0
11565,11565,11565,359835,192701,66633.2,02/10/22 16:21,01/11/22 16:21,3518125043,0
11566,11566,11566,359855,96030,43300.0,02/10/22 16:25,01/11/22 16:25,4986649641,0
11567,11567,11567,360115,192798,83300.0,02/10/22 17:07,01/11/22 17:07,4504603888,0
11568,11568,11568,360182,192881,16633.2,02/10/22 17:21,01/11/22 17:21,9125381602,0
11569,11569,11569,360198,192889,9966.6,02/10/22 17:22,01/11/22 17:22,2534581651,0
11570,11570,11570,360225,63934,133300.0,02/10/22 17:29,01/11/22 17:29,7096637590,0
11571,11571,11571,360257,184828,49966.6,02/10/22 17:48,01/11/22 17:48,2126962942,0
11572,11572,11572,360261,192688,43300.0,02/10/22 17:36,01/11/22 17:36,7964030970,0
11573,11573,11573,360264,28223,43300.0,02/10/22 17:39,01/11/22 17:39,4231261196,1
11574,11574,11574,360289,192894,33300.0,02/10/22 17:41,01/11/22 17:41,8602481505,1
11575,11575,11575,360300,192941,43300.0,02/10/22 17:44,01/11/22 17:44,6019562186,0
11576,11576,11576,360323,192954,33300.0,02/10/22 17:50,01/11/22 17:50,9354572455,0
11577,11577,11577,360334,183473,29966.66667,02/10/22 17:50,01/11/22 17:50,9077987319,1
11578,11578,11578,360352,192334,59966.6,02/10/22 17:57,01/11/22 17:57,4076567725,0
11579,11579,11579,360364,192980,9966.6,02/10/22 17:57,01/11/22 17:57,2506878635,0
11580,11580,11580,360380,192940,14966.6,02/10/22 18:00,01/11/22 18:00,3143808306,0
11581,11581,11581,360404,192998,17633.2,02/10/22 18:05,01/11/22 18:05,7739936656,0
11582,11582,11582,360463,193026,59966.6,02/10/22 18:16,01/11/22 18:16,8187380742,0
11583,11583,11583,360608,193099,33300.0,02/10/22 18:58,01/11/22 18:58,4668963684,0
11584,11584,11584,360635,193114,33300.0,02/10/22 18:59,01/11/22 18:59,2484661200,1
11585,11585,11585,360656,193130,49966.66667,02/10/22 19:10,01/11/22 19:10,6316000589,1
11586,11586,11586,360672,192714,372333.2,02/10/22 19:09,01/11/22 19:09,8874233720,0
11587,11587,11587,360679,193143,33300.0,02/10/22 19:12,01/11/22 19:12,2434956428,0
11588,11588,11588,360681,184301,33300.0,02/10/22 19:12,01/11/22 19:12,3987518959,0
11589,11589,11589,360694,193151,66633.2,02/10/22 19:20,01/11/22 19:20,2109876079,0
11590,11590,11590,360717,193148,43300.0,02/10/22 19:25,01/11/22 19:25,3240096267,0
11591,11591,11591,360762,193196,13300.0,02/10/22 19:40,01/11/22 19:40,9409473655,0
11592,11592,11592,360811,193222,21633.2,02/10/22 19:58,01/11/22 19:58,7988191165,0
11593,11593,11593,360878,193258,81633.2,02/10/22 20:31,01/11/22 20:31,6173292929,0
11594,11594,11594,361015,193334,46633.2,02/10/22 23:03,01/11/22 23:03,4191239861,0
11595,11595,11595,361019,164582,13300.0,02/10/22 23:06,01/11/22 23:06,8962792419,0
11596,11596,11596,361047,193351,28300.0,02/10/22 23:52,01/11/22 23:52,1819106705,1
11597,11597,11597,361115,193381,33300.0,03/10/22 0:43,02/11/22 0:43,1482860479,0
11598,11598,11598,361129,193389,43300.0,03/10/22 0:53,02/11/22 0:53,5669797855,1
11599,11599,11599,361146,193399,29966.6,03/10/22 1:01,02/11/22 1:01,7440931195,0
11600,11600,11600,361160,193409,26633.25,03/10/22 1:18,02/11/22 1:18,9615884585,1
11601,11601,11601,361250,193457,59966.6,03/10/22 1:45,02/11/22 1:45,7890333047,0
11602,11602,11602,361265,132602,39966.6,03/10/22 1:48,02/11/22 1:48,9048973435,0
11603,11603,11603,361358,56893,49966.6,03/10/22 2:13,02/11/22 2:13,5833188251,0
11604,11604,11604,361378,193515,34966.6,03/10/22 2:20,02/11/22 2:20,1243172675,0
11605,11605,11605,361390,193519,59933.2,03/10/22 2:26,02/11/22 2:26,8920666116,0
11606,11606,11606,361425,190085,43300.0,03/10/22 2:29,02/11/22 2:29,9890511499,1
11607,11607,11607,361556,193603,29966.75,03/10/22 3:24,02/11/22 3:24,5872385387,1
11608,11608,11608,361600,192853,33300.0,03/10/22 3:04,02/11/22 3:04,7381655322,0
11609,11609,11609,361629,175340,31633.2,03/10/22 3:14,02/11/22 3:14,1083054837,0
11610,11610,11610,361682,136131,166633.3333,03/10/22 3:22,02/11/22 3:22,6800183379,1
11611,11611,11611,361684,193667,11633.2,03/10/22 3:25,02/11/22 3:25,2337012760,0
11612,11612,11612,361725,193672,59966.6,03/10/22 3:31,02/11/22 3:31,2682386398,0
11613,11613,11613,361753,193699,13300.0,03/10/22 3:37,02/11/22 3:37,8607217038,0
11614,11614,11614,361825,193737,29966.6,03/10/22 3:57,02/11/22 3:57,1559412580,0
11615,11615,11615,361857,105988,119933.3333,03/10/22 3:54,02/11/22 3:54,9274666443,1
11616,11616,11616,361860,193754,46633.25,03/10/22 3:57,02/11/22 3:57,9165115594,1
11617,11617,11617,361966,193810,33300.0,03/10/22 4:24,02/11/22 4:24,5420503270,1
11618,11618,11618,362066,193861,49966.6,03/10/22 4:40,02/11/22 4:40,8059809781,0
11619,11619,11619,362096,193867,33300.0,03/10/22 4:50,02/11/22 4:50,1972615195,0
11620,11620,11620,362098,193812,59966.66667,03/10/22 4:50,02/11/22 4:50,8714031535,1
11621,11621,11621,362118,193738,59966.6,03/10/22 4:59,02/11/22 4:59,4740985073,0
11622,11622,11622,362137,193552,33300.0,03/10/22 4:57,02/11/22 4:57,6822260323,1
11623,11623,11623,362143,192925,29966.6,03/10/22 4:54,02/11/22 4:54,2764024602,0
11624,11624,11624,362145,193863,43300.0,03/10/22 4:57,02/11/22 4:57,2607354282,0
11625,11625,11625,362161,193905,29966.6,03/10/22 5:06,02/11/22 5:06,7877495900,0
11626,11626,11626,362219,193931,99966.6,03/10/22 5:12,02/11/22 5:12,4043344642,0
11627,11627,11627,362250,193956,49966.6,03/10/22 5:15,02/11/22 5:15,2177321600,0
11628,11628,11628,362285,193969,49966.6,03/10/22 5:18,02/11/22 5:18,1506464992,0
11629,11629,11629,362293,193985,66633.2,03/10/22 5:20,02/11/22 5:20,9699667457,0
11630,11630,11630,362301,193990,33266.75,03/10/22 5:23,02/11/22 5:23,6179255444,1
11631,11631,11631,362332,194005,14966.6,03/10/22 5:26,02/11/22 5:26,3511364914,0
11632,11632,11632,362345,193267,43300.0,03/10/22 5:31,02/11/22 5:31,4225772761,0
11633,11633,11633,362355,191838,58300.0,03/10/22 5:28,02/11/22 5:28,2769324850,1
11634,11634,11634,362430,194056,33300.0,03/10/22 5:45,02/11/22 5:45,9051004868,0
11635,11635,11635,362483,194082,36633.2,03/10/22 5:52,02/11/22 5:52,3650543966,0
11636,11636,11636,362514,193045,59966.6,03/10/22 5:52,02/11/22 5:52,2906272393,0
11637,11637,11637,362525,139702,59966.75,03/10/22 5:53,02/11/22 5:53,3309173691,1
11638,11638,11638,362647,194168,43300.0,03/10/22 6:40,02/11/22 6:40,7334600623,1
11639,11639,11639,362718,193307,33300.0,03/10/22 6:27,02/11/22 6:27,2821614666,0
11640,11640,11640,362729,194147,43300.0,03/10/22 6:28,02/11/22 6:28,5923755876,0
11641,11641,11641,362741,176590,348930.6,03/10/22 6:32,02/11/22 6:32,9025535291,0
11642,11642,11642,362753,194217,99966.6,03/10/22 6:37,02/11/22 6:37,6086001326,0
11643,11643,11643,362775,194229,49966.6,03/10/22 6:44,02/11/22 6:44,1038035050,0
11644,11644,11644,362811,194246,59966.6,03/10/22 6:41,02/11/22 6:41,6976900266,0
11645,11645,11645,362815,194157,39966.6,03/10/22 6:42,02/11/22 6:42,4298952006,0
11646,11646,11646,362859,187545,33300.0,03/10/22 6:50,02/11/22 6:50,6643045914,0
11647,11647,11647,362871,91208,166633.2,03/10/22 6:52,02/11/22 6:52,1177748545,0
11648,11648,11648,362891,194277,29966.6,03/10/22 6:59,02/11/22 6:59,1320959931,0
11649,11649,11649,362910,194288,14966.6,03/10/22 6:59,02/11/22 6:59,4409809485,0
11650,11650,11650,362974,169706,89966.6,03/10/22 7:12,02/11/22 7:12,7845181643,0
11651,11651,11651,363020,194341,33300.0,03/10/22 7:23,02/11/22 7:23,9996819201,0
11652,11652,11652,363102,194332,83300.0,03/10/22 7:32,02/11/22 7:32,9039547334,1
11653,11653,11653,363121,194351,43300.0,03/10/22 10:03,02/11/22 10:03,1275689100,0
11654,11654,11654,363229,194446,222222.25,03/10/22 7:53,02/11/22 7:53,3016700809,1
11655,11655,11655,363258,194459,29966.6,03/10/22 8:00,02/11/22 8:00,7894007553,0
11656,11656,11656,363261,194461,187340.0,03/10/22 8:09,02/11/22 8:09,6580001809,0
11657,11657,11657,363288,193946,29966.6,03/10/22 8:04,02/11/22 8:04,6642987657,0
11658,11658,11658,363329,194372,9966.666667,03/10/22 8:09,02/11/22 8:09,6570330365,1
